"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00450872","BREMERTON, WA US","1921-03-06",,,
"USC00450872","BREMERTON, WA US","1921-03-08",,,
"USC00450872","BREMERTON, WA US","1921-03-09",,,
"USC00450872","BREMERTON, WA US","1921-03-10",,,
"USC00450872","BREMERTON, WA US","1921-03-11",,,
"USC00450872","BREMERTON, WA US","1921-03-12",,,
"USC00450872","BREMERTON, WA US","1921-03-15",,,
"USC00450872","BREMERTON, WA US","1921-03-16",,,
"USC00450872","BREMERTON, WA US","1921-03-17",,,
"USC00450872","BREMERTON, WA US","1921-03-18",,,
"USC00450872","BREMERTON, WA US","1921-03-19",,,
"USC00450872","BREMERTON, WA US","1921-03-20",,,
"USC00450872","BREMERTON, WA US","1921-03-22",,,
"USC00450872","BREMERTON, WA US","1921-03-23",,,
"USC00450872","BREMERTON, WA US","1921-03-24",,,
"USC00450872","BREMERTON, WA US","1921-03-25",,,
"USC00450872","BREMERTON, WA US","1921-03-26",,,
"USC00450872","BREMERTON, WA US","1921-03-27",,,
"USC00450872","BREMERTON, WA US","1921-03-29",,,
"USC00450872","BREMERTON, WA US","1921-03-30",,,
"USC00450872","BREMERTON, WA US","1921-03-31",,,
"USC00450872","BREMERTON, WA US","1921-04-01","55","46",
"USC00450872","BREMERTON, WA US","1921-04-02","51","38",
"USC00450872","BREMERTON, WA US","1921-04-03","58","35",
"USC00450872","BREMERTON, WA US","1921-04-04","54","32",
"USC00450872","BREMERTON, WA US","1921-04-05","56","38",
"USC00450872","BREMERTON, WA US","1921-04-06","60","32",
"USC00450872","BREMERTON, WA US","1921-04-07","66","33",
"USC00450872","BREMERTON, WA US","1921-04-08","68","36",
"USC00450872","BREMERTON, WA US","1921-04-09","63","44",
"USC00450872","BREMERTON, WA US","1921-04-10","56","40",
"USC00450872","BREMERTON, WA US","1921-04-11","58","48",
"USC00450872","BREMERTON, WA US","1921-04-12","48","43",
"USC00450872","BREMERTON, WA US","1921-04-13","52","37",
"USC00450872","BREMERTON, WA US","1921-04-14","54","35",
"USC00450872","BREMERTON, WA US","1921-04-15","54","38",
"USC00450872","BREMERTON, WA US","1921-04-16","64","37",
"USC00450872","BREMERTON, WA US","1921-04-17","70","39",
"USC00450872","BREMERTON, WA US","1921-04-18","60","30",
"USC00450872","BREMERTON, WA US","1921-04-19","59","50",
"USC00450872","BREMERTON, WA US","1921-04-20","62","41",
"USC00450872","BREMERTON, WA US","1921-04-21","63","52",
"USC00450872","BREMERTON, WA US","1921-04-22","58","40",
"USC00450872","BREMERTON, WA US","1921-04-23","54","40",
"USC00450872","BREMERTON, WA US","1921-04-24","54","38",
"USC00450872","BREMERTON, WA US","1921-04-25","58","46",
"USC00450872","BREMERTON, WA US","1921-04-26","62","45",
"USC00450872","BREMERTON, WA US","1921-04-27","51","44",
"USC00450872","BREMERTON, WA US","1921-04-28","60","40",
"USC00450872","BREMERTON, WA US","1921-04-29","51","39",
"USC00450872","BREMERTON, WA US","1921-04-30","50","42",
"USC00450872","BREMERTON, WA US","1921-05-01","55","45",
"USC00450872","BREMERTON, WA US","1921-05-02","54","42",
"USC00450872","BREMERTON, WA US","1921-05-03","62","39",
"USC00450872","BREMERTON, WA US","1921-05-04","67","30",
"USC00450872","BREMERTON, WA US","1921-05-05","62","45",
"USC00450872","BREMERTON, WA US","1921-05-06","68","40",
"USC00450872","BREMERTON, WA US","1921-05-07","57","42",
"USC00450872","BREMERTON, WA US","1921-05-08","60","45",
"USC00450872","BREMERTON, WA US","1921-05-09","56","45",
"USC00450872","BREMERTON, WA US","1921-05-10","52","46",
"USC00450872","BREMERTON, WA US","1921-05-11","63","46",
"USC00450872","BREMERTON, WA US","1921-05-12","66","43",
"USC00450872","BREMERTON, WA US","1921-05-13","75","44",
"USC00450872","BREMERTON, WA US","1921-05-14","70","49",
"USC00450872","BREMERTON, WA US","1921-05-15","62","54",
"USC00450872","BREMERTON, WA US","1921-05-16","61","52",
"USC00450872","BREMERTON, WA US","1921-05-17","59","50",
"USC00450872","BREMERTON, WA US","1921-05-18","56","50",
"USC00450872","BREMERTON, WA US","1921-05-19","56","49",
"USC00450872","BREMERTON, WA US","1921-05-20","68","49",
"USC00450872","BREMERTON, WA US","1921-05-21","72","48",
"USC00450872","BREMERTON, WA US","1921-05-22","70","50",
"USC00450872","BREMERTON, WA US","1921-05-23","74","50",
"USC00450872","BREMERTON, WA US","1921-05-24","77","51",
"USC00450872","BREMERTON, WA US","1921-05-25","56","50",
"USC00450872","BREMERTON, WA US","1921-05-26",,,
"USC00450872","BREMERTON, WA US","1921-05-27","64","43",
"USC00450872","BREMERTON, WA US","1921-05-28","70","62",
"USC00450872","BREMERTON, WA US","1921-05-29","76","44",
"USC00450872","BREMERTON, WA US","1921-05-30","78","48",
"USC00450872","BREMERTON, WA US","1921-05-31","64","50",
"USC00450872","BREMERTON, WA US","1921-06-01","62","48",
"USC00450872","BREMERTON, WA US","1921-06-02","78","46",
"USC00450872","BREMERTON, WA US","1921-06-03","64","58",
"USC00450872","BREMERTON, WA US","1921-06-04","65","45",
"USC00450872","BREMERTON, WA US","1921-06-05","70","52",
"USC00450872","BREMERTON, WA US","1921-06-06","72","57",
"USC00450872","BREMERTON, WA US","1921-06-07","72","54",
"USC00450872","BREMERTON, WA US","1921-06-08","64","50",
"USC00450872","BREMERTON, WA US","1921-06-09","69","55",
"USC00450872","BREMERTON, WA US","1921-06-10","64","49",
"USC00450872","BREMERTON, WA US","1921-06-11","64","54",
"USC00450872","BREMERTON, WA US","1921-06-12","71","48",
"USC00450872","BREMERTON, WA US","1921-06-13",,,
"USC00450872","BREMERTON, WA US","1921-06-14","60","54",
"USC00450872","BREMERTON, WA US","1921-06-15","55","48",
"USC00450872","BREMERTON, WA US","1921-06-16",,,
"USC00450872","BREMERTON, WA US","1921-06-17","60","52",
"USC00450872","BREMERTON, WA US","1921-06-18","70","54",
"USC00450872","BREMERTON, WA US","1921-06-19",,,
"USC00450872","BREMERTON, WA US","1921-06-20",,,
"USC00450872","BREMERTON, WA US","1921-06-21","76","52",
"USC00450872","BREMERTON, WA US","1921-06-22","73","50",
"USC00450872","BREMERTON, WA US","1921-06-23","76","52",
"USC00450872","BREMERTON, WA US","1921-06-24",,,
"USC00450872","BREMERTON, WA US","1921-06-25",,,
"USC00450872","BREMERTON, WA US","1921-06-26",,,
"USC00450872","BREMERTON, WA US","1921-06-27","65","55",
"USC00450872","BREMERTON, WA US","1921-06-28","75","52",
"USC00450872","BREMERTON, WA US","1921-06-29","64","58",
"USC00450872","BREMERTON, WA US","1921-06-30",,,
"USC00450872","BREMERTON, WA US","1921-07-01",,,
"USC00450872","BREMERTON, WA US","1921-07-02",,,
"USC00450872","BREMERTON, WA US","1921-07-03",,,
"USC00450872","BREMERTON, WA US","1921-07-04",,,
"USC00450872","BREMERTON, WA US","1921-07-05",,,
"USC00450872","BREMERTON, WA US","1921-07-06",,,
"USC00450872","BREMERTON, WA US","1921-07-07",,,
"USC00450872","BREMERTON, WA US","1921-07-08",,,
"USC00450872","BREMERTON, WA US","1921-07-09",,,
"USC00450872","BREMERTON, WA US","1921-07-10",,,
"USC00450872","BREMERTON, WA US","1921-07-11",,,
"USC00450872","BREMERTON, WA US","1921-07-12",,,
"USC00450872","BREMERTON, WA US","1921-07-13",,,
"USC00450872","BREMERTON, WA US","1921-07-14",,,
"USC00450872","BREMERTON, WA US","1921-07-15",,,
"USC00450872","BREMERTON, WA US","1921-07-16",,,
"USC00450872","BREMERTON, WA US","1921-07-17",,,
"USC00450872","BREMERTON, WA US","1921-07-18",,,
"USC00450872","BREMERTON, WA US","1921-07-19",,,
"USC00450872","BREMERTON, WA US","1921-07-20",,,
"USC00450872","BREMERTON, WA US","1921-07-21",,,
"USC00450872","BREMERTON, WA US","1921-07-22",,,
"USC00450872","BREMERTON, WA US","1921-07-23",,,
"USC00450872","BREMERTON, WA US","1921-07-24",,,
"USC00450872","BREMERTON, WA US","1921-07-25",,,
"USC00450872","BREMERTON, WA US","1921-07-26",,,
"USC00450872","BREMERTON, WA US","1921-07-27",,,
"USC00450872","BREMERTON, WA US","1921-07-28",,,
"USC00450872","BREMERTON, WA US","1921-07-29",,,
"USC00450872","BREMERTON, WA US","1921-07-30",,,
"USC00450872","BREMERTON, WA US","1921-07-31",,,
"USC00450872","BREMERTON, WA US","1921-08-01",,,
"USC00450872","BREMERTON, WA US","1921-08-02",,,
"USC00450872","BREMERTON, WA US","1921-08-03",,,
"USC00450872","BREMERTON, WA US","1921-08-04",,,
"USC00450872","BREMERTON, WA US","1921-08-05",,,
"USC00450872","BREMERTON, WA US","1921-08-06",,,
"USC00450872","BREMERTON, WA US","1921-08-07",,,
"USC00450872","BREMERTON, WA US","1921-08-08",,,
"USC00450872","BREMERTON, WA US","1921-08-09",,,
"USC00450872","BREMERTON, WA US","1921-08-10",,,
"USC00450872","BREMERTON, WA US","1921-08-11",,,
"USC00450872","BREMERTON, WA US","1921-08-12",,,
"USC00450872","BREMERTON, WA US","1921-08-13",,,
"USC00450872","BREMERTON, WA US","1921-08-14",,,
"USC00450872","BREMERTON, WA US","1921-08-15",,,
"USC00450872","BREMERTON, WA US","1921-08-16",,,
"USC00450872","BREMERTON, WA US","1921-08-17",,,
"USC00450872","BREMERTON, WA US","1921-08-18",,,
"USC00450872","BREMERTON, WA US","1921-08-19",,,
"USC00450872","BREMERTON, WA US","1921-08-20",,,
"USC00450872","BREMERTON, WA US","1921-08-21",,,
"USC00450872","BREMERTON, WA US","1921-08-22",,,
"USC00450872","BREMERTON, WA US","1921-08-23",,,
"USC00450872","BREMERTON, WA US","1921-08-24",,,
"USC00450872","BREMERTON, WA US","1921-08-25",,,
"USC00450872","BREMERTON, WA US","1921-08-26",,,
"USC00450872","BREMERTON, WA US","1921-08-27",,,
"USC00450872","BREMERTON, WA US","1921-08-28",,,
"USC00450872","BREMERTON, WA US","1921-08-29",,,
"USC00450872","BREMERTON, WA US","1921-08-30",,,
"USC00450872","BREMERTON, WA US","1921-08-31",,,
"USC00450872","BREMERTON, WA US","1921-09-01","62","55",
"USC00450872","BREMERTON, WA US","1921-09-02",,,
"USC00450872","BREMERTON, WA US","1921-09-03","64","50",
"USC00450872","BREMERTON, WA US","1921-09-04","65","56",
"USC00450872","BREMERTON, WA US","1921-09-05","75","54",
"USC00450872","BREMERTON, WA US","1921-09-06","66","54",
"USC00450872","BREMERTON, WA US","1921-09-07","64","55",
"USC00450872","BREMERTON, WA US","1921-09-08","65","52",
"USC00450872","BREMERTON, WA US","1921-09-09",,,
"USC00450872","BREMERTON, WA US","1921-09-10","67","44",
"USC00450872","BREMERTON, WA US","1921-09-11","66","45",
"USC00450872","BREMERTON, WA US","1921-09-12","70","41",
"USC00450872","BREMERTON, WA US","1921-09-13","73","40",
"USC00450872","BREMERTON, WA US","1921-09-14","70","45",
"USC00450872","BREMERTON, WA US","1921-09-15","75","43",
"USC00450872","BREMERTON, WA US","1921-09-16","70","47",
"USC00450872","BREMERTON, WA US","1921-09-17","64","48",
"USC00450872","BREMERTON, WA US","1921-09-18","62","56",
"USC00450872","BREMERTON, WA US","1921-09-19","64","52",
"USC00450872","BREMERTON, WA US","1921-09-20","67","51",
"USC00450872","BREMERTON, WA US","1921-09-21","59","54",
"USC00450872","BREMERTON, WA US","1921-09-22","62","45",
"USC00450872","BREMERTON, WA US","1921-09-23","70","47",
"USC00450872","BREMERTON, WA US","1921-09-24","68","47",
"USC00450872","BREMERTON, WA US","1921-09-25","70","47",
"USC00450872","BREMERTON, WA US","1921-09-26","66","56",
"USC00450872","BREMERTON, WA US","1921-09-27","78","58",
"USC00450872","BREMERTON, WA US","1921-09-28","67","45",
"USC00450872","BREMERTON, WA US","1921-09-29","64","44",
"USC00450872","BREMERTON, WA US","1921-09-30","63","42",
"USC00450872","BREMERTON, WA US","1921-10-01","70","40",
"USC00450872","BREMERTON, WA US","1921-10-02","56","42",
"USC00450872","BREMERTON, WA US","1921-10-03","62","44",
"USC00450872","BREMERTON, WA US","1921-10-04","56","46",
"USC00450872","BREMERTON, WA US","1921-10-05","70","44",
"USC00450872","BREMERTON, WA US","1921-10-06","69","46",
"USC00450872","BREMERTON, WA US","1921-10-07","75","45",
"USC00450872","BREMERTON, WA US","1921-10-08","72","47",
"USC00450872","BREMERTON, WA US","1921-10-09","66","47",
"USC00450872","BREMERTON, WA US","1921-10-10","70","47",
"USC00450872","BREMERTON, WA US","1921-10-11","56","50",
"USC00450872","BREMERTON, WA US","1921-10-12","65","55",
"USC00450872","BREMERTON, WA US","1921-10-13","59","54",
"USC00450872","BREMERTON, WA US","1921-10-14","57","55",
"USC00450872","BREMERTON, WA US","1921-10-15","56","53",
"USC00450872","BREMERTON, WA US","1921-10-16",,,
"USC00450872","BREMERTON, WA US","1921-10-17","60","50",
"USC00450872","BREMERTON, WA US","1921-10-18","58","48",
"USC00450872","BREMERTON, WA US","1921-10-19","63","53",
"USC00450872","BREMERTON, WA US","1921-10-20","61","53",
"USC00450872","BREMERTON, WA US","1921-10-21","58","47",
"USC00450872","BREMERTON, WA US","1921-10-22","59","39",
"USC00450872","BREMERTON, WA US","1921-10-23","54","36",
"USC00450872","BREMERTON, WA US","1921-10-24","52","47",
"USC00450872","BREMERTON, WA US","1921-10-25","53","49",
"USC00450872","BREMERTON, WA US","1921-10-26","50","45",
"USC00450872","BREMERTON, WA US","1921-10-27","54","46",
"USC00450872","BREMERTON, WA US","1921-10-28","66","54",
"USC00450872","BREMERTON, WA US","1921-10-29","64","49",
"USC00450872","BREMERTON, WA US","1921-10-30","67","47",
"USC00450872","BREMERTON, WA US","1921-10-31","56","50",
"USC00450872","BREMERTON, WA US","1921-11-01",,,
"USC00450872","BREMERTON, WA US","1921-11-02",,,
"USC00450872","BREMERTON, WA US","1921-11-03",,,
"USC00450872","BREMERTON, WA US","1921-11-04",,,
"USC00450872","BREMERTON, WA US","1921-11-05",,,
"USC00450872","BREMERTON, WA US","1921-11-06",,,
"USC00450872","BREMERTON, WA US","1921-11-07",,,
"USC00450872","BREMERTON, WA US","1921-11-08",,,
"USC00450872","BREMERTON, WA US","1921-11-09",,,
"USC00450872","BREMERTON, WA US","1921-11-10",,,
"USC00450872","BREMERTON, WA US","1921-11-11",,,
"USC00450872","BREMERTON, WA US","1921-11-12",,,
"USC00450872","BREMERTON, WA US","1921-11-13",,,
"USC00450872","BREMERTON, WA US","1921-11-14",,,
"USC00450872","BREMERTON, WA US","1921-11-15",,,
"USC00450872","BREMERTON, WA US","1921-11-16",,,
"USC00450872","BREMERTON, WA US","1921-11-17",,,
"USC00450872","BREMERTON, WA US","1921-11-18",,,
"USC00450872","BREMERTON, WA US","1921-11-19",,,
"USC00450872","BREMERTON, WA US","1921-11-20",,,
"USC00450872","BREMERTON, WA US","1921-11-21",,,
"USC00450872","BREMERTON, WA US","1921-11-22",,,
"USC00450872","BREMERTON, WA US","1921-11-23",,,
"USC00450872","BREMERTON, WA US","1921-11-24",,,
"USC00450872","BREMERTON, WA US","1921-11-25",,,
"USC00450872","BREMERTON, WA US","1921-11-26",,,
"USC00450872","BREMERTON, WA US","1921-11-27",,,
"USC00450872","BREMERTON, WA US","1921-11-28",,,
"USC00450872","BREMERTON, WA US","1921-11-29",,,
"USC00450872","BREMERTON, WA US","1921-11-30",,,
"USC00450872","BREMERTON, WA US","1921-12-01",,,
"USC00450872","BREMERTON, WA US","1921-12-02",,,
"USC00450872","BREMERTON, WA US","1921-12-03",,,
"USC00450872","BREMERTON, WA US","1921-12-04",,,
"USC00450872","BREMERTON, WA US","1921-12-06",,,
"USC00450872","BREMERTON, WA US","1921-12-07",,,
"USC00450872","BREMERTON, WA US","1921-12-08",,,
"USC00450872","BREMERTON, WA US","1921-12-09",,,
"USC00450872","BREMERTON, WA US","1921-12-10",,,
"USC00450872","BREMERTON, WA US","1921-12-13",,,
"USC00450872","BREMERTON, WA US","1921-12-14",,,
"USC00450872","BREMERTON, WA US","1921-12-15",,,
"USC00450872","BREMERTON, WA US","1921-12-16",,,
"USC00450872","BREMERTON, WA US","1921-12-18",,,
"USC00450872","BREMERTON, WA US","1921-12-20",,,
"USC00450872","BREMERTON, WA US","1921-12-21",,,
"USC00450872","BREMERTON, WA US","1921-12-22",,,
"USC00450872","BREMERTON, WA US","1921-12-25",,,
"USC00450872","BREMERTON, WA US","1921-12-27",,,
"USC00450872","BREMERTON, WA US","1921-12-28",,,
"USC00450872","BREMERTON, WA US","1921-12-29",,,
"USC00450872","BREMERTON, WA US","1921-12-31",,,
"USC00450872","BREMERTON, WA US","1922-01-01",,,
"USC00450872","BREMERTON, WA US","1922-01-02",,,
"USC00450872","BREMERTON, WA US","1922-01-03",,,
"USC00450872","BREMERTON, WA US","1922-01-04",,,
"USC00450872","BREMERTON, WA US","1922-01-05",,,
"USC00450872","BREMERTON, WA US","1922-01-06",,,
"USC00450872","BREMERTON, WA US","1922-01-07",,,
"USC00450872","BREMERTON, WA US","1922-01-08",,,
"USC00450872","BREMERTON, WA US","1922-01-09",,,
"USC00450872","BREMERTON, WA US","1922-01-10",,,
"USC00450872","BREMERTON, WA US","1922-01-11",,,
"USC00450872","BREMERTON, WA US","1922-01-12",,,
"USC00450872","BREMERTON, WA US","1922-01-13",,,
"USC00450872","BREMERTON, WA US","1922-01-14",,,
"USC00450872","BREMERTON, WA US","1922-01-15",,,
"USC00450872","BREMERTON, WA US","1922-01-16",,,
"USC00450872","BREMERTON, WA US","1922-01-17",,,
"USC00450872","BREMERTON, WA US","1922-01-18",,,
"USC00450872","BREMERTON, WA US","1922-01-19",,,
"USC00450872","BREMERTON, WA US","1922-01-20",,,
"USC00450872","BREMERTON, WA US","1922-01-21",,,
"USC00450872","BREMERTON, WA US","1922-01-22",,,
"USC00450872","BREMERTON, WA US","1922-01-23",,,
"USC00450872","BREMERTON, WA US","1922-01-24",,,
"USC00450872","BREMERTON, WA US","1922-01-25",,,
"USC00450872","BREMERTON, WA US","1922-01-26",,,
"USC00450872","BREMERTON, WA US","1922-01-27",,,
"USC00450872","BREMERTON, WA US","1922-01-28",,,
"USC00450872","BREMERTON, WA US","1922-01-29",,,
"USC00450872","BREMERTON, WA US","1922-01-30",,,
"USC00450872","BREMERTON, WA US","1922-01-31",,,
"USC00450872","BREMERTON, WA US","1922-02-01",,,
"USC00450872","BREMERTON, WA US","1922-02-02",,,
"USC00450872","BREMERTON, WA US","1922-02-03",,,
"USC00450872","BREMERTON, WA US","1922-02-04",,,
"USC00450872","BREMERTON, WA US","1922-02-05",,,
"USC00450872","BREMERTON, WA US","1922-02-06",,,
"USC00450872","BREMERTON, WA US","1922-02-07",,,
"USC00450872","BREMERTON, WA US","1922-02-08",,,
"USC00450872","BREMERTON, WA US","1922-02-09",,,
"USC00450872","BREMERTON, WA US","1922-02-10",,,
"USC00450872","BREMERTON, WA US","1922-02-11",,,
"USC00450872","BREMERTON, WA US","1922-02-12",,,
"USC00450872","BREMERTON, WA US","1922-02-13",,,
"USC00450872","BREMERTON, WA US","1922-02-14",,,
"USC00450872","BREMERTON, WA US","1922-02-15",,,
"USC00450872","BREMERTON, WA US","1922-02-16",,,
"USC00450872","BREMERTON, WA US","1922-02-17",,,
"USC00450872","BREMERTON, WA US","1922-02-18",,,
"USC00450872","BREMERTON, WA US","1922-02-19",,,
"USC00450872","BREMERTON, WA US","1922-02-20",,,
"USC00450872","BREMERTON, WA US","1922-02-21",,,
"USC00450872","BREMERTON, WA US","1922-02-22",,,
"USC00450872","BREMERTON, WA US","1922-02-23",,,
"USC00450872","BREMERTON, WA US","1922-02-24",,,
"USC00450872","BREMERTON, WA US","1922-02-25",,,
"USC00450872","BREMERTON, WA US","1922-02-26",,,
"USC00450872","BREMERTON, WA US","1922-02-27",,,
"USC00450872","BREMERTON, WA US","1922-02-28",,,
"USC00450872","BREMERTON, WA US","1922-03-01",,,
"USC00450872","BREMERTON, WA US","1922-03-02",,,
"USC00450872","BREMERTON, WA US","1922-03-05",,,
"USC00450872","BREMERTON, WA US","1922-03-07",,,
"USC00450872","BREMERTON, WA US","1922-03-08",,,
"USC00450872","BREMERTON, WA US","1922-03-09",,,
"USC00450872","BREMERTON, WA US","1922-03-10",,,
"USC00450872","BREMERTON, WA US","1922-03-12",,,
"USC00450872","BREMERTON, WA US","1922-03-14",,,
"USC00450872","BREMERTON, WA US","1922-03-15",,,
"USC00450872","BREMERTON, WA US","1922-03-16",,,
"USC00450872","BREMERTON, WA US","1922-03-17",,,
"USC00450872","BREMERTON, WA US","1922-03-19",,,
"USC00450872","BREMERTON, WA US","1922-03-21",,,
"USC00450872","BREMERTON, WA US","1922-03-22",,,
"USC00450872","BREMERTON, WA US","1922-03-23",,,
"USC00450872","BREMERTON, WA US","1922-03-24",,,
"USC00450872","BREMERTON, WA US","1922-03-25",,,
"USC00450872","BREMERTON, WA US","1922-03-26",,,
"USC00450872","BREMERTON, WA US","1922-03-27",,,
"USC00450872","BREMERTON, WA US","1922-03-28",,,
"USC00450872","BREMERTON, WA US","1922-03-30",,,
"USC00450872","BREMERTON, WA US","1922-03-31",,,
"USC00450872","BREMERTON, WA US","1922-04-01",,,
"USC00450872","BREMERTON, WA US","1922-04-02",,,
